time (s),signal
5.218000,-0.216459010
5.219000,-0.217963415
5.220000,-0.136170108
5.221000,-0.034670920
5.222000,-0.022913949
5.223000,0.005746859
5.224000,0.064000844
5.225000,-0.009088511
5.226000,0.080537480
5.227000,0.005990975
5.228000,0.019530504
5.229000,-0.037352264
5.230000,-0.067260958
5.231000,-0.122035998
5.232000,-0.254767236
5.233000,-0.280538732
5.234000,-0.378891500
5.235000,-0.445270915
5.236000,-0.601542673
5.237000,-0.649525220
5.238000,-0.762519878
5.239000,-0.894580766
5.240000,-0.943858280
5.241000,-1.071225976
5.242000,-1.110433761
5.243000,-1.208346224
5.244000,-1.257594937
5.245000,-1.300737580
5.246000,-1.299369834
5.247000,-1.343355052
5.248000,-1.317374471
5.249000,-1.293326078
5.250000,-1.295777214
5.251000,-1.183107220
5.252000,-1.089884175
5.253000,-1.024978546
5.254000,-0.918196590
5.255000,-0.830950028
5.256000,-0.628075990
5.257000,-0.562065707
5.258000,-0.350758238
5.259000,-0.139329338
5.260000,-0.031055066
5.261000,0.185217556
5.262000,0.328368939
5.263000,0.550462826
5.264000,0.665961564
5.265000,0.868692526
5.266000,1.027399623
5.267000,1.205890071
5.268000,1.297131661
5.269000,1.526098297
5.270000,1.608842869
5.271000,1.688330514
5.272000,1.834983664
5.273000,1.860121988
5.274000,1.921873144
5.275000,1.958875622
5.276000,2.016862363
5.277000,1.976050892
5.278000,1.925418112
5.279000,1.931079176
5.280000,1.897850900
5.281000,1.828520179
5.282000,1.742441129
5.283000,1.660447153
5.284000,1.548291822
5.285000,1.521551105
5.286000,1.385089555
5.287000,1.290608972
5.288000,1.223294098
5.289000,1.138400954
5.290000,0.974283090
5.291000,0.896730005
5.292000,0.801084782
5.293000,0.738377608
5.294000,0.607724845
5.295000,0.536564668
5.296000,0.501283049
5.297000,0.405131820
5.298000,0.333374209
5.299000,0.311123167
5.300000,0.237013410
5.301000,0.214597784
5.302000,0.224171835
5.303000,0.146953678
5.304000,0.117579161
5.305000,0.078894997
5.306000,0.019585887
5.307000,0.042655659
5.308000,0.038897068
5.309000,0.015354286
5.310000,0.029376375
5.311000,-0.102297368
5.312000,-0.128679968
5.313000,-0.213561836
5.314000,-0.175636748
5.315000,-0.256993822
5.316000,-0.318293412
5.317000,-0.394165505
5.318000,-0.485127807
5.319000,-0.629887301
5.320000,-0.591601007
5.321000,-0.686249682
5.322000,-0.776509568
5.323000,-0.886613577
5.324000,-0.911765422
5.325000,-1.001902491
5.326000,-1.073708574
5.327000,-1.176279858
5.328000,-1.233295845
5.329000,-1.250900376
5.330000,-1.290894263
5.331000,-1.348340061
5.332000,-1.283636416
5.333000,-1.355820521
5.334000,-1.339602502
5.335000,-1.312552723
5.336000,-1.246610485
5.337000,-1.272342549
5.338000,-1.201290422
5.339000,-1.169549026
5.340000,-1.025270535
5.341000,-0.960276267
5.342000,-0.876788965
5.343000,-0.775085054
5.344000,-0.626371805
5.345000,-0.578235552
5.346000,-0.485151483
5.347000,-0.378144645
5.348000,-0.225270710
5.349000,-0.138074398
5.350000,-0.046691914
5.351000,0.006539526
5.352000,0.120398312
5.353000,0.189570792
5.354000,0.230591171
5.355000,0.266651889
5.356000,0.314573814
5.357000,0.328178605
5.358000,0.303431986
5.359000,0.295940732
5.360000,0.227460320
5.361000,0.257162298
5.362000,0.183813679
5.363000,0.170090357
5.364000,-0.003477941
5.365000,-0.026934252
5.366000,-0.103116948
5.367000,-0.235696057
5.368000,-0.297044367
5.369000,-0.400734160
5.370000,-0.489831541
5.371000,-0.605880865
5.372000,-0.781944946
5.373000,-0.764566033
5.374000,-0.835214724
5.375000,-0.919961073
5.376000,-0.985145912
5.377000,-0.963072063
5.378000,-0.985125745
5.379000,-0.951914945
5.380000,-1.009180596
5.381000,-0.918219161
5.382000,-0.905156239
5.383000,-0.855798484
5.384000,-0.745088082
5.385000,-0.637672130
5.386000,-0.569470933
5.387000,-0.383532742
5.388000,-0.295749761
5.389000,-0.189458638
5.390000,-0.035164961
5.391000,0.188205622
5.392000,0.299988539
5.393000,0.481096058
5.394000,0.642601074
5.395000,0.794054480
5.396000,0.979745297
5.397000,1.081801108
5.398000,1.199978862
5.399000,1.290681296
5.400000,1.470583281
5.401000,1.567322319
5.402000,1.699156694
5.403000,1.712521863
5.404000,1.820317375
5.405000,1.820993813
5.406000,1.905383879
5.407000,1.832942390
5.408000,1.843279495
5.409000,1.854305464
5.410000,1.834611175
5.411000,1.776754148
5.412000,1.652567770
5.413000,1.656529444
5.414000,1.546393426
5.415000,1.413673812
5.416000,1.356199524
5.417000,1.269103237
5.418000,1.159819915
5.419000,1.126305522
5.420000,1.007000017
5.421000,0.930497530
5.422000,0.778069426
5.423000,0.666188621
5.424000,0.646069315
5.425000,0.554694959
5.426000,0.506061152
5.427000,0.431954076
5.428000,0.354291175
5.429000,0.316399477
5.430000,0.242333786
5.431000,0.198262174
5.432000,0.207290256
5.433000,0.145453255
5.434000,0.036184846
5.435000,-0.017482744
5.436000,0.033251418
5.437000,-0.058610746
5.438000,-0.089029821
5.439000,-0.141643253
5.440000,-0.162224688
5.441000,-0.233269761
5.442000,-0.309680711
5.443000,-0.385318407
5.444000,-0.466219476
5.445000,-0.493716089
5.446000,-0.497768123
5.447000,-0.639522368
5.448000,-0.692930495
5.449000,-0.742676926
5.450000,-0.823409608
5.451000,-0.967441403
5.452000,-1.017557328
5.453000,-1.137339121
5.454000,-1.269078379
5.455000,-1.263335999
5.456000,-1.364749464
5.457000,-1.463802314
5.458000,-1.492807945
5.459000,-1.541220282
5.460000,-1.588001729
5.461000,-1.652244043
5.462000,-1.646136607
5.463000,-1.636165822
5.464000,-1.613333998
5.465000,-1.618881419
5.466000,-1.607087568
5.467000,-1.509907942
5.468000,-1.419814028
5.469000,-1.395928574
5.470000,-1.271735480
5.471000,-1.153105622
5.472000,-1.040531534
5.473000,-0.911241618
5.474000,-0.815600715
5.475000,-0.649403139
5.476000,-0.515509285
5.477000,-0.444228830
5.478000,-0.274329322
5.479000,-0.143708783
5.480000,-0.043323630
5.481000,0.088515828
5.482000,0.150736525
5.483000,0.334618062
5.484000,0.429369269
5.485000,0.516009467
5.486000,0.585457270
5.487000,0.575494257
5.488000,0.622084317
5.489000,0.690770100
5.490000,0.678791601
5.491000,0.610886068
5.492000,0.534070918
5.493000,0.556007348
5.494000,0.476042235
5.495000,0.443784167
5.496000,0.394983000
5.497000,0.238281276
5.498000,0.199558010
5.499000,0.060246561
5.500000,0.074472131
5.501000,-0.095171788
5.502000,-0.177058233
5.503000,-0.313016462
5.504000,-0.429839255
5.505000,-0.470670218
5.506000,-0.536798965
5.507000,-0.527694334
5.508000,-0.639309764
5.509000,-0.608202261
5.510000,-0.633757237
5.511000,-0.647808246
5.512000,-0.701477362
5.513000,-0.610132326
5.514000,-0.515874524
5.515000,-0.465363691
5.516000,-0.399415110
5.517000,-0.356414088
5.518000,-0.207194812
5.519000,-0.090780877
5.520000,0.008204140
5.521000,0.163758344
5.522000,0.262321517
5.523000,0.359173559
5.524000,0.536781625
5.525000,0.670925120
5.526000,0.860671513
5.527000,0.973165591
5.528000,1.070765093
5.529000,1.168150636
5.530000,1.303658659
5.531000,1.422886148
5.532000,1.427911221
5.533000,1.503465074
5.534000,1.609113730
5.535000,1.626829675
5.536000,1.622794981
5.537000,1.679990406
5.538000,1.657444236
5.539000,1.594913914
5.540000,1.601236893
5.541000,1.551013890
5.542000,1.548568090
5.543000,1.455712414
5.544000,1.382558640
5.545000,1.296058185
5.546000,1.226554599
5.547000,1.084399518
5.548000,0.995264795
5.549000,0.962411250
5.550000,0.874817634
5.551000,0.764217276
5.552000,0.632282612
5.553000,0.578757978
5.554000,0.550643787
5.555000,0.465897048
5.556000,0.375221438
5.557000,0.303899041
5.558000,0.281964731
5.559000,0.216327202
5.560000,0.167257436
5.561000,0.111868403
5.562000,0.089588076
5.563000,0.053999739
5.564000,-0.011322829
5.565000,0.019904235
5.566000,-0.085406242
5.567000,-0.101773186
5.568000,-0.194483364
5.569000,-0.222076314
5.570000,-0.212419733
5.571000,-0.270572221
5.572000,-0.343174546
5.573000,-0.432325675
5.574000,-0.469555093
5.575000,-0.583461773
5.576000,-0.600403008
5.577000,-0.795158771
5.578000,-0.816025639
5.579000,-0.920233293
5.580000,-0.952047421
5.581000,-1.093067317
5.582000,-1.146674950
5.583000,-1.236185374
5.584000,-1.359321027
5.585000,-1.511656873
5.586000,-1.569287878
5.587000,-1.638855331
5.588000,-1.680606399
5.589000,-1.740046727
5.590000,-1.838846044
5.591000,-1.810409133
5.592000,-1.885755166
5.593000,-1.872770380
5.594000,-1.846041149
5.595000,-1.833558369
5.596000,-1.742555262
5.597000,-1.699464316
5.598000,-1.701580035
5.599000,-1.609015885
5.600000,-1.439644134
5.601000,-1.356325052
5.602000,-1.214418637
5.603000,-1.095505801
5.604000,-0.913447758
5.605000,-0.774278043
5.606000,-0.615828570
5.607000,-0.498726437
5.608000,-0.298353513
5.609000,-0.204353022
5.610000,-0.006217914
5.611000,0.133403552
5.612000,0.273012904
5.613000,0.402541379
5.614000,0.493486411
5.615000,0.701119450
5.616000,0.753680963
5.617000,0.835592764
5.618000,0.920706414
5.619000,0.985740184
5.620000,1.025090323
5.621000,0.986344989
5.622000,1.002658213
5.623000,0.951600141
5.624000,0.967370881
5.625000,0.898657038
5.626000,0.865310383
5.627000,0.791811777
5.628000,0.710092769
5.629000,0.614965864
5.630000,0.508327861
5.631000,0.371949180
5.632000,0.321406154
5.633000,0.265240937
5.634000,0.107889485
5.635000,0.011700765
5.636000,-0.031510420
5.637000,-0.073374988
5.638000,-0.218337383
5.639000,-0.311714730
5.640000,-0.297361125
5.641000,-0.302312458
5.642000,-0.322112971
5.643000,-0.324001724
5.644000,-0.315449516
5.645000,-0.290011098
5.646000,-0.252225032
5.647000,-0.160744944
5.648000,-0.086829056
5.649000,-0.073552610
5.650000,0.108554370
5.651000,0.168963823
5.652000,0.272818819
5.653000,0.352291845
5.654000,0.475279227
5.655000,0.541225204
5.656000,0.728353000
5.657000,0.826063815
5.658000,0.874357818
5.659000,0.933497916
5.660000,1.047561445
5.661000,1.149052342
5.662000,1.183905164
5.663000,1.225219282
5.664000,1.295600272
5.665000,1.294141109
5.666000,1.377697847
5.667000,1.371027463
5.668000,1.355587832
5.669000,1.295902302
5.670000,1.293915435
5.671000,1.281497852
5.672000,1.136842681
5.673000,1.149243884
5.674000,1.121912040
5.675000,1.065208561
5.676000,0.909274276
5.677000,0.870107041
5.678000,0.815568732
5.679000,0.742457005
5.680000,0.573913258
5.681000,0.493463816
5.682000,0.485775802
5.683000,0.427014128
5.684000,0.343378985
5.685000,0.276904427
5.686000,0.269537126
5.687000,0.224886567
5.688000,0.116966937
5.689000,0.098164718
5.690000,0.021519943
5.691000,0.074588429
5.692000,-0.050516810
5.693000,-0.069439155
5.694000,-0.091917112
5.695000,-0.124465278
5.696000,-0.083364713
5.697000,-0.082604732
5.698000,-0.177837407
5.699000,-0.232884868
5.700000,-0.242850892
5.701000,-0.338668963
5.702000,-0.324098983
5.703000,-0.424322773
5.704000,-0.476065168
5.705000,-0.581369936
5.706000,-0.645057555
5.707000,-0.771790795
5.708000,-0.812341564
5.709000,-0.880561189
5.710000,-1.060896830
5.711000,-1.136319531
5.712000,-1.222293156
5.713000,-1.319174636
5.714000,-1.412832681
5.715000,-1.508469181
5.716000,-1.590688148
5.717000,-1.685758460
5.718000,-1.812387875
5.719000,-1.819884254
5.720000,-1.849153245
5.721000,-1.920654465
5.722000,-2.010653484
5.723000,-1.964355841
5.724000,-1.954877340
5.725000,-1.979904499
5.726000,-1.911892614
5.727000,-1.822542966
5.728000,-1.741791684
5.729000,-1.699200560
5.730000,-1.584317390
5.731000,-1.485825801
5.732000,-1.360463519
5.733000,-1.161293778
5.734000,-1.017659123
5.735000,-0.862550105
5.736000,-0.724209255
5.737000,-0.486690629
5.738000,-0.318944337
5.739000,-0.207781779
5.740000,0.043042684
5.741000,0.190874042
5.742000,0.363436613
5.743000,0.455537831
5.744000,0.622860856
5.745000,0.835081464
5.746000,0.907359826
5.747000,1.064675767
5.748000,1.094257308
5.749000,1.166569813
5.750000,1.327322647
5.751000,1.338597752
5.752000,1.330944726
5.753000,1.347464783
5.754000,1.308531616
5.755000,1.313455729
5.756000,1.296221369
5.757000,1.192871494
5.758000,1.152398520
5.759000,1.009289911
5.760000,1.027938234
5.761000,0.911455307
5.762000,0.783479581
5.763000,0.675119360
5.764000,0.628029154
5.765000,0.472891014
5.766000,0.405177759
5.767000,0.296242430
5.768000,0.196726866
5.769000,0.182971144
5.770000,0.076748633
5.771000,0.051297610
5.772000,-0.013050016
5.773000,-0.034387801
5.774000,-0.050651914
5.775000,-0.067759835
5.776000,-0.016375113
5.777000,-0.019392681
5.778000,0.041804583
5.779000,0.081230863
5.780000,0.147466026
5.781000,0.155801137
5.782000,0.256559951
5.783000,0.302342052
5.784000,0.381051366
5.785000,0.436024556
5.786000,0.518905630
5.787000,0.626063565
5.788000,0.667712659
5.789000,0.722245658
5.790000,0.829752499
5.791000,0.868018218
5.792000,0.865594463
5.793000,0.941161114
5.794000,0.998055695
5.795000,1.013280422
5.796000,0.970229626
5.797000,0.948749180
5.798000,0.956825237
5.799000,0.984246709
5.800000,0.933379188
5.801000,0.801174611
5.802000,0.847350992
5.803000,0.700370685
5.804000,0.765036699
5.805000,0.668598953
5.806000,0.564826972
5.807000,0.511775930
5.808000,0.459982413
5.809000,0.357767281
5.810000,0.320798598
5.811000,0.240201072
5.812000,0.177468552
5.813000,0.176051743
5.814000,0.019379750
5.815000,0.037484874
5.816000,-0.044722446
5.817000,-0.041940015
5.818000,-0.086000115
5.819000,-0.011747751
5.820000,-0.122572845
5.821000,-0.126578827
5.822000,-0.153473351
5.823000,-0.118744175
5.824000,-0.170302020
5.825000,-0.184356989
5.826000,-0.119545659
5.827000,-0.165523302
5.828000,-0.197594730
5.829000,-0.154438180
5.830000,-0.272306341
5.831000,-0.310373259
5.832000,-0.349322483
5.833000,-0.336296814
5.834000,-0.445506782
5.835000,-0.453590783
5.836000,-0.578262595
5.837000,-0.691332498
5.838000,-0.745373049
5.839000,-0.803335607
5.840000,-0.872068386
5.841000,-0.968822586
5.842000,-1.099730997
5.843000,-1.194439584
5.844000,-1.398323858
5.845000,-1.413240108
5.846000,-1.518431382
5.847000,-1.621863180
5.848000,-1.718313498
5.849000,-1.748652846
5.850000,-1.806838144
5.851000,-1.835712960
5.852000,-1.940328670
5.853000,-1.983108903
5.854000,-1.911219654
5.855000,-1.968873230
5.856000,-1.948665965
5.857000,-1.930385756
5.858000,-1.813728340
5.859000,-1.727750728
5.860000,-1.622702756
5.861000,-1.526657021
5.862000,-1.386642735
5.863000,-1.241513249
5.864000,-1.084969749
5.865000,-0.896132352
5.866000,-0.727750796
5.867000,-0.562345298
5.868000,-0.393868666
5.869000,-0.160764659
5.870000,-0.008977175
5.871000,0.195030843
5.872000,0.364704232
5.873000,0.630257108
5.874000,0.708413540
5.875000,0.917943187
5.876000,1.066164334
5.877000,1.205770332
5.878000,1.296281530
5.879000,1.401229529
5.880000,1.476460548
5.881000,1.466326998
5.882000,1.572028207
5.883000,1.664578267
5.884000,1.609808560
5.885000,1.631524975
5.886000,1.683191513
5.887000,1.536137623
5.888000,1.497035769
5.889000,1.439016807
5.890000,1.310145114
5.891000,1.258523460
5.892000,1.149066756
5.893000,1.110468736
5.894000,0.985843189
5.895000,0.827252952
5.896000,0.814307279
5.897000,0.720587380
5.898000,0.586361895
5.899000,0.537335777
5.900000,0.445596555
5.901000,0.328087932
5.902000,0.300964647
5.903000,0.245267802
5.904000,0.172547735
5.905000,0.135589744
5.906000,0.158315987
5.907000,0.205626582
5.908000,0.135834646
5.909000,0.153285036
5.910000,0.133982992
5.911000,0.184041027
5.912000,0.218352242
5.913000,0.250798734
5.914000,0.283807565
5.915000,0.345676735
5.916000,0.374729728
5.917000,0.472742244
5.918000,0.538892105
5.919000,0.493165849
5.920000,0.539224632
5.921000,0.591717812
5.922000,0.618316900
5.923000,0.592828496
5.924000,0.605753284
5.925000,0.639495290
5.926000,0.563474803
5.927000,0.661548508
5.928000,0.578588399
5.929000,0.527263932
5.930000,0.491705450
5.931000,0.417578315
5.932000,0.452042765
5.933000,0.339261876
5.934000,0.269250631
5.935000,0.273400762
5.936000,0.189079172
5.937000,0.089945874
5.938000,0.047907639
5.939000,-0.033619403
5.940000,-0.089495049
5.941000,-0.135822323
5.942000,-0.165648339
5.943000,-0.181288567
5.944000,-0.188098877
5.945000,-0.339336201
5.946000,-0.224571879
5.947000,-0.277037637
5.948000,-0.314525314
5.949000,-0.329368373
5.950000,-0.368787143
5.951000,-0.268819145
5.952000,-0.325964174
5.953000,-0.259670478
5.954000,-0.276542397
5.955000,-0.297739119
5.956000,-0.222528121
5.957000,-0.209110876
5.958000,-0.244139263
5.959000,-0.187570974
5.960000,-0.162494741
5.961000,-0.212236631
5.962000,-0.232143059
5.963000,-0.293725223
5.964000,-0.338495881
5.965000,-0.364352818
5.966000,-0.404261902
5.967000,-0.469276057
5.968000,-0.547622715
5.969000,-0.547027714
5.970000,-0.692007821
5.971000,-0.831958076
5.972000,-0.937107358
5.973000,-1.055112520
5.974000,-1.136948264
5.975000,-1.193116930
5.976000,-1.321136750
5.977000,-1.431861722
5.978000,-1.486363878
5.979000,-1.573126835
5.980000,-1.654726161
5.981000,-1.731467413
5.982000,-1.784655232
5.983000,-1.861367992
5.984000,-1.899877120
5.985000,-1.874769631
5.986000,-1.862769060
5.987000,-1.834071421
5.988000,-1.766618027
5.989000,-1.709032536
5.990000,-1.649047070
5.991000,-1.510330394
5.992000,-1.377550179
5.993000,-1.266935209
5.994000,-1.077608184
5.995000,-0.929820860
5.996000,-0.753593149
5.997000,-0.593352579
5.998000,-0.379632656
5.999000,-0.176733575
6.000000,-0.057877193
